ts_code,trade_date,p
801010,20190402,0.9034704955459676
801010,20190403,0.5568419624519402
801010,20190404,0.6724384009447353
801010,20190408,0.6473669803749639
801010,20190409,0.7492694605590545
801020,20190402,0.8230498330203581
801020,20190403,0.24509809036784116
801020,20190404,0.38889754742634686
801020,20190408,0.18014927258396227
801020,20190409,0.5340923588070198
801030,20190402,0.7518860962855219
801030,20190403,0.13314308458739393
801030,20190404,0.6599716602676866
801030,20190408,0.3846503927696639
801030,20190409,0.4258678952180623
801040,20190402,0.7898506282697643
801040,20190403,0.2940348725649197
801040,20190404,0.27220184088509214
801040,20190408,0.18976151571058952
801040,20190409,0.6136561711255192
801050,20190402,0.7367322034140932
801050,20190403,0.3934638683038669
801050,20190404,0.7143690996118732
801050,20190408,0.21723342619168634
801050,20190409,0.5371238597379097
801080,20190402,0.8633104807173921
801080,20190403,0.5214609794689199
801080,20190404,0.7382601772429485
801080,20190408,0.4802567857983461
801080,20190409,0.5016566188287964
801110,20190402,0.5129977592707815
801110,20190403,0.09811014244166541
801110,20190404,0.3708150054865019
801110,20190408,0.32226260765370524
801110,20190409,0.43409940149753296
801120,20190402,0.3489952435746459
801120,20190403,0.25287712030718734
801120,20190404,0.34560984719142096
801120,20190408,0.381842757365331
801120,20190409,0.7697022910088532
801130,20190402,0.720482077503539
801130,20190403,0.1702292634939208
801130,20190404,0.6286302637367964
801130,20190408,0.5988675667592187
801130,20190409,0.365884214290203
801140,20190402,0.8016144019077573
801140,20190403,0.15024417670848006
801140,20190404,0.7430904410653677
801140,20190408,0.5327771492257669
801140,20190409,0.4796118857658578
801150,20190402,0.6078684303361882
801150,20190403,0.09464647927413225
801150,20190404,0.4473197225573909
801150,20190408,0.2816486818445121
801150,20190409,0.6502255936794535
801160,20190402,0.8297768871018061
801160,20190403,0.3780207034243559
801160,20190404,0.6231814880698012
801160,20190408,0.35008349187965193
801160,20190409,0.4610571491793472
801170,20190402,0.7619216266915093
801170,20190403,0.2841141150299196
801170,20190404,0.5624928517361047
801170,20190408,0.3644462312953884
801170,20190409,0.45750143146414557
801180,20190402,0.6700912360341664
801180,20190403,0.2217516930781492
801180,20190404,0.6535735908871383
801180,20190408,0.27833856467986023
801180,20190409,0.5031166564005205
801200,20190402,0.7735512352612077
801200,20190403,0.3210745651531891
801200,20190404,0.6131169696715693
801200,20190408,0.31050134247086003
801200,20190409,0.38348973419880605
801210,20190402,0.6619632723175236
801210,20190403,0.19985965225698848
801210,20190404,0.5918141403445589
801210,20190408,0.4133231588367171
801210,20190409,0.6082937848316938
801230,20190402,0.8833071853278545
801230,20190403,0.221049021124256
801230,20190404,0.7505384522890604
801230,20190408,0.3827080929319148
801230,20190409,0.6588607931115411
801250,20190402,0.757396028564638
801250,20190403,0.3547216914904471
801250,20190404,0.7513113049707811
801250,20190408,0.29278161934365293
801250,20190409,0.4808287214955306
801260,20190402,0.774805631270161
801260,20190403,0.1396422944935497
801260,20190404,0.4960820344520238
801260,20190408,0.2760861303698403
801260,20190409,0.6763708607903158
801270,20190402,0.8222317867369681
801270,20190403,0.22463243202460395
801270,20190404,0.6372138543445455
801270,20190408,0.35506299862209295
801270,20190409,0.45649937825088394
801280,20190402,0.844820033149835
801280,20190403,0.27753785370252887
801280,20190404,0.6377871935484981
801280,20190408,0.21657765704967877
801280,20190409,0.6623260744685654
801300,20190402,0.8757212645079171
801300,20190403,0.22298952642200304
801300,20190404,0.42742278487089713
801300,20190408,0.23980248977222612
801300,20190409,0.7218959840296538
801710,20190402,0.7712197962118441
801710,20190403,0.16586618076128687
801710,20190404,0.7339455591107292
801710,20190408,0.28192935398985686
801710,20190409,0.4158676768777051
801720,20190402,0.8412482359266201
801720,20190403,0.3529099853239934
801720,20190404,0.47654768652961266
801720,20190408,0.3004803081599027
801720,20190409,0.5984310183476571
801730,20190402,0.7420209406354707
801730,20190403,0.39478256854190147
801730,20190404,0.733416042850684
801730,20190408,0.25374953186026716
801730,20190409,0.5238817382097511
801740,20190402,0.6519100587758293
801740,20190403,0.5221040227603876
801740,20190404,0.7152082512378283
801740,20190408,0.46329479909406573
801740,20190409,0.5726431518098207
801750,20190402,0.9471890891390202
801750,20190403,0.6583125932802033
801750,20190404,0.6337751475504614
801750,20190408,0.5565616411039027
801750,20190409,0.45008720508151845
801760,20190402,0.8470094080489587
801760,20190403,0.3030647580993894
801760,20190404,0.5829948546699341
801760,20190408,0.3123377543334439
801760,20190409,0.6171600362857124
801770,20190402,0.6954452794946506
801770,20190403,0.4082494110272833
801770,20190404,0.602450557509515
801770,20190408,0.31279057467785243
801770,20190409,0.38743014762074895
801780,20190402,0.5433897593054655
801780,20190403,0.14091952063213306
801780,20190404,0.28446107539218923
801780,20190408,0.21302870667118984
801780,20190409,0.6127698089552333
801790,20190402,0.7728758017025044
801790,20190403,0.3379966477950038
801790,20190404,0.6077832487664729
801790,20190408,0.29120965201832133
801790,20190409,0.8631729230663876
801880,20190402,0.7772178696741383
801880,20190403,0.45558562905285804
801880,20190404,0.6090474967478208
801880,20190408,0.3093239937316638
801880,20190409,0.44103297347331816
801890,20190402,0.8516456146834506
801890,20190403,0.36566782690529875
801890,20190404,0.6846152918763212
801890,20190408,0.4132768508386547
801890,20190409,0.6326687845257744
802600,20190402,0.8184910258737981
802600,20190403,0.31156742133880855
802600,20190404,0.6672422820633492
802600,20190408,0.2279092308355021
802600,20190409,0.5150815111918918
