ts_code,trade_date,p
801010,20190402,0.9413818746770526
801010,20190403,0.6550967564860415
801010,20190404,0.8261412268954599
801010,20190408,0.4386111006261063
801010,20190409,0.5282930083052766
801020,20190402,0.6916778641451228
801020,20190403,0.5876096450852714
801020,20190404,0.6188837565603774
801020,20190408,0.08316414024878031
801020,20190409,0.3160923780110549
801030,20190402,0.8352696335727513
801030,20190403,0.49203364853807496
801030,20190404,0.8445887320560148
801030,20190408,0.20186963224134682
801030,20190409,0.20752179037915353
801040,20190402,0.8823868287778238
801040,20190403,0.4954630513605814
801040,20190404,0.6950167568960206
801040,20190408,0.0880112261372558
801040,20190409,0.291723864301343
801050,20190402,0.582334406123989
801050,20190403,0.5737665966157404
801050,20190404,0.5513110262134024
801050,20190408,0.310533367606009
801050,20190409,0.3304027030584938
801080,20190402,0.8626556355636124
801080,20190403,0.8481096148356908
801080,20190404,0.6894952238404748
801080,20190408,0.5471661145569664
801080,20190409,0.31527411413424755
801110,20190402,0.6466470298059084
801110,20190403,0.26700341969293107
801110,20190404,0.8295156643569082
801110,20190408,0.43444510215559795
801110,20190409,0.252892802540556
801120,20190402,0.44953615263717717
801120,20190403,0.5903492227485779
801120,20190404,0.6927367750543955
801120,20190408,0.14283301002190307
801120,20190409,0.4593887270167537
801130,20190402,0.9388003520123513
801130,20190403,0.47302572693845873
801130,20190404,0.8336767304688877
801130,20190408,0.5058474207748838
801130,20190409,0.3333189352781112
801140,20190402,0.9528776930596374
801140,20190403,0.22353260944834563
801140,20190404,0.8222733235786702
801140,20190408,0.307690353308898
801140,20190409,0.20747729875309867
801150,20190402,0.5084424647270892
801150,20190403,0.04917561704038323
801150,20190404,0.6088832788048569
801150,20190408,0.056230224222948946
801150,20190409,0.22540360572791868
801160,20190402,0.9284179177790423
801160,20190403,0.8830661158910443
801160,20190404,0.8378282770499823
801160,20190408,0.20856770801172536
801160,20190409,0.15811650853857556
801170,20190402,0.8517647274478051
801170,20190403,0.6090230592746658
801170,20190404,0.690859629252121
801170,20190408,0.25319123540965593
801170,20190409,0.23049001698498844
801180,20190402,0.7516448847404076
801180,20190403,0.31106450615430353
801180,20190404,0.7885107687903031
801180,20190408,0.5657969600851764
801180,20190409,0.5016926541775333
801200,20190402,0.8405205603762242
801200,20190403,0.6993296692600418
801200,20190404,0.9100964445366433
801200,20190408,0.2255191301723422
801200,20190409,0.12650300315336155
801210,20190402,0.6320527005637444
801210,20190403,0.11692544434283084
801210,20190404,0.7618132541755441
801210,20190408,0.41588189693027067
801210,20190409,0.4938693814503992
801230,20190402,0.9922955489068774
801230,20190403,0.7468789229284762
801230,20190404,0.8341446456221199
801230,20190408,0.4292257443799201
801230,20190409,0.4246456994175536
801250,20190402,0.7024178307570336
801250,20190403,0.6188193908428286
801250,20190404,0.6042974050386979
801250,20190408,0.3914059937773487
801250,20190409,0.29928079383159584
801260,20190402,0.9024613567378564
801260,20190403,0.24085557444778152
801260,20190404,0.8290540949163319
801260,20190408,0.26285774485355234
801260,20190409,0.6573073146578174
801270,20190402,0.8352036742657967
801270,20190403,0.5715748973984245
801270,20190404,0.7836260978989392
801270,20190408,0.1352521425060003
801270,20190409,0.2580712499655514
801280,20190402,0.9136132370102006
801280,20190403,0.4192266145001574
801280,20190404,0.8088849854659926
801280,20190408,0.1644992421645705
801280,20190409,0.425948004276046
801300,20190402,0.7869508508587446
801300,20190403,0.2690733188173159
801300,20190404,0.8573182829054156
801300,20190408,0.20083652559965923
801300,20190409,0.6939798050324513
801710,20190402,0.8034284155421811
801710,20190403,0.333246072344363
801710,20190404,0.9268894901373141
801710,20190408,0.20335202987430184
801710,20190409,0.20737507398636232
801720,20190402,0.8987612116075988
801720,20190403,0.5083456070411316
801720,20190404,0.6499752173027245
801720,20190408,0.10563432293891802
801720,20190409,0.4039050788866736
801730,20190402,0.74664429947605
801730,20190403,0.5031683632304366
801730,20190404,0.7102449883071933
801730,20190408,0.24979770995701914
801730,20190409,0.13270720894615362
801740,20190402,0.9408310073545287
801740,20190403,0.8044536390867897
801740,20190404,0.6943204715625644
801740,20190408,0.24891741281629737
801740,20190409,0.5156047357777527
801750,20190402,0.9176022515355937
801750,20190403,0.619406010486502
801750,20190404,0.4158970539696399
801750,20190408,0.32065926483800167
801750,20190409,0.543927698196598
801760,20190402,0.9234770389134553
801760,20190403,0.6374542742076132
801760,20190404,0.5653745593001689
801760,20190408,0.16094646230578263
801760,20190409,0.3160918230198399
801770,20190402,0.4114377690765944
801770,20190403,0.6324919679231409
801770,20190404,0.5182471768150092
801770,20190408,0.27569279116336504
801770,20190409,0.3068559350246342
801780,20190402,0.3446062817445279
801780,20190403,0.06672722622411145
801780,20190404,0.6555521217701641
801780,20190408,0.24016577346076612
801780,20190409,0.5390035667728909
801790,20190402,0.8288116022289783
801790,20190403,0.3980673388662837
801790,20190404,0.8611378198578643
801790,20190408,0.13879157780398477
801790,20190409,0.5802216931706466
801880,20190402,0.8211968231126955
801880,20190403,0.567563870642972
801880,20190404,0.7602174644536009
801880,20190408,0.3257190120353767
801880,20190409,0.3054710776902377
801890,20190402,0.9503484873265242
801890,20190403,0.6118293791301583
801890,20190404,0.8117367501160391
801890,20190408,0.2029575002523753
801890,20190409,0.24536516497997557
802600,20190402,0.8478158414614215
802600,20190403,0.5923691793592182
802600,20190404,0.6912079375542767
802600,20190408,0.3198283833257932
802600,20190409,0.329549287311793
