ts_code,trade_date,p
801010,20190402,0.9159921794316574
801010,20190403,0.7718212406343696
801010,20190404,0.8356918426707296
801010,20190408,0.48145614430061395
801010,20190409,0.6546662154984735
801020,20190402,0.754568820476267
801020,20190403,0.6354313862869996
801020,20190404,0.6734176104849425
801020,20190408,0.17700139143875965
801020,20190409,0.47896588617004127
801030,20190402,0.8388957810492952
801030,20190403,0.5494257817053965
801030,20190404,0.7362664336363398
801030,20190408,0.22811614581473197
801030,20190409,0.35511251149365464
801040,20190402,0.9145749395949073
801040,20190403,0.4882995425117816
801040,20190404,0.7254292404446252
801040,20190408,0.2012040222173332
801040,20190409,0.4625884924233755
801050,20190402,0.7473139773682583
801050,20190403,0.5034835013693391
801050,20190404,0.5576474489278025
801050,20190408,0.28987648925505094
801050,20190409,0.4812947059312872
801080,20190402,0.8159519774533124
801080,20190403,0.7537045084896393
801080,20190404,0.6764799440521522
801080,20190408,0.4556315640316019
801080,20190409,0.39897210133060035
801110,20190402,0.6971124869783232
801110,20190403,0.292087572674917
801110,20190404,0.5857077061223384
801110,20190408,0.4773497449977283
801110,20190409,0.3924178036856624
801120,20190402,0.527528571032969
801120,20190403,0.5815794939561597
801120,20190404,0.5195877226169904
801120,20190408,0.12745083213397276
801120,20190409,0.6880259205876802
801130,20190402,0.9004251301001952
801130,20190403,0.6028614990422964
801130,20190404,0.7738957729354559
801130,20190408,0.6061367163770321
801130,20190409,0.4091862775709879
801140,20190402,0.9077891715220698
801140,20190403,0.3488165628324387
801140,20190404,0.720931805326771
801140,20190408,0.2948822155043129
801140,20190409,0.37443777132700573
801150,20190402,0.6411214442221527
801150,20190403,0.15968525665210648
801150,20190404,0.5528516169854819
801150,20190408,0.10381969679222876
801150,20190409,0.4399774614427172
801160,20190402,0.9330667453499263
801160,20190403,0.7754821046929845
801160,20190404,0.7027121141293221
801160,20190408,0.3412811981166165
801160,20190409,0.2894507463427285
801170,20190402,0.8693381835144904
801170,20190403,0.6048919196905016
801170,20190404,0.723346988958786
801170,20190408,0.3319835030011916
801170,20190409,0.32092737656779785
801180,20190402,0.6674202765338183
801180,20190403,0.3454712091238158
801180,20190404,0.7276328785191734
801180,20190408,0.5486890495801777
801180,20190409,0.6189322515426386
801200,20190402,0.8097689788778583
801200,20190403,0.6975406659780137
801200,20190404,0.8069590046403257
801200,20190408,0.22378765603820935
801200,20190409,0.297462633315546
801210,20190402,0.6300091096705142
801210,20190403,0.21630784494067065
801210,20190404,0.7238841792265385
801210,20190408,0.3080623773055827
801210,20190409,0.6226609175637792
801230,20190402,0.9677296684328758
801230,20190403,0.684854182902752
801230,20190404,0.7678834002998377
801230,20190408,0.5570064776084205
801230,20190409,0.5396599812437219
801250,20190402,0.7113298308743314
801250,20190403,0.6117976524975562
801250,20190404,0.5785707529703131
801250,20190408,0.2711333642960184
801250,20190409,0.3711810938108856
801260,20190402,0.7896580367187573
801260,20190403,0.2171027419228419
801260,20190404,0.7686094690387483
801260,20190408,0.18450924970258575
801260,20190409,0.7163801840039106
801270,20190402,0.8533142011499744
801270,20190403,0.5043042609951154
801270,20190404,0.6739811108779656
801270,20190408,0.23107174752161425
801270,20190409,0.39461479778586855
801280,20190402,0.8322955529407166
801280,20190403,0.39927686811036095
801280,20190404,0.7511190936828601
801280,20190408,0.1654028292737975
801280,20190409,0.4461794074007385
801300,20190402,0.8003108845651379
801300,20190403,0.3346374880456321
801300,20190404,0.7874136622245264
801300,20190408,0.24104559405599257
801300,20190409,0.7460106782202552
801710,20190402,0.7278620996878618
801710,20190403,0.3638305903124859
801710,20190404,0.8765407357357929
801710,20190408,0.2841653281448631
801710,20190409,0.32452452739813886
801720,20190402,0.8746009203031659
801720,20190403,0.5397712097807074
801720,20190404,0.5660741069605157
801720,20190408,0.147663577499589
801720,20190409,0.5446946413166425
801730,20190402,0.6132862588386253
801730,20190403,0.4355954376365655
801730,20190404,0.5438221510314436
801730,20190408,0.288591038513139
801730,20190409,0.239567356413098
801740,20190402,0.9045161159310862
801740,20190403,0.8220396410485797
801740,20190404,0.6763934421596278
801740,20190408,0.4723172671698336
801740,20190409,0.7268644600102923
801750,20190402,0.9048639322157797
801750,20190403,0.6019589173501799
801750,20190404,0.5129941479083792
801750,20190408,0.3461558819933561
801750,20190409,0.5788784877336663
801760,20190402,0.9384591607138664
801760,20190403,0.6499100928618591
801760,20190404,0.6521329339554527
801760,20190408,0.3190176517184492
801760,20190409,0.5697425385763922
801770,20190402,0.6223122384853057
801770,20190403,0.6367181127875547
801770,20190404,0.4745941003447364
801770,20190408,0.3693879766903564
801770,20190409,0.3859149535446476
801780,20190402,0.423976286837027
801780,20190403,0.24883385254059945
801780,20190404,0.6157499141966836
801780,20190408,0.2966324092876941
801780,20190409,0.6722702571352065
801790,20190402,0.8220932976709072
801790,20190403,0.4388184481470635
801790,20190404,0.826486322761134
801790,20190408,0.272639291454405
801790,20190409,0.6921102299395517
801880,20190402,0.773558290837973
801880,20190403,0.5178495927790091
801880,20190404,0.5794872774285726
801880,20190408,0.20593964594942774
801880,20190409,0.40810768402562647
801890,20190402,0.9289189039072394
801890,20190403,0.7199801949086293
801890,20190404,0.7335931568923012
801890,20190408,0.293771798513138
801890,20190409,0.4486924484880005
802600,20190402,0.8055174640660256
802600,20190403,0.5502032049616095
802600,20190404,0.5783843224043423
802600,20190408,0.21842735808934574
802600,20190409,0.42385467066363314
