ts_code,trade_date,p
801010,20190402,0.5556352748217854
801010,20190403,0.39595705257013714
801010,20190404,0.4938885252490833
801010,20190408,0.5948500692739189
801010,20190409,0.3519484992374659
801020,20190402,0.32232480191679924
801020,20190403,0.28892476605040596
801020,20190404,0.4229938777607193
801020,20190408,0.4717697319446129
801020,20190409,0.2838394574431659
801030,20190402,0.4243432192440716
801030,20190403,0.29881468027779506
801030,20190404,0.5034517890958983
801030,20190408,0.5242851115424088
801030,20190409,0.30557066083130036
801040,20190402,0.30002465321628496
801040,20190403,0.3144758574709413
801040,20190404,0.40886168721865185
801040,20190408,0.48088428896202406
801040,20190409,0.30820966218955015
801050,20190402,0.48441642116333483
801050,20190403,0.3937703217289507
801050,20190404,0.48775342301327507
801050,20190408,0.6110623136600507
801050,20190409,0.3114725794830955
801080,20190402,0.6403526142780503
801080,20190403,0.38052247884732876
801080,20190404,0.49971382907843154
801080,20190408,0.4735643379336385
801080,20190409,0.3189144976082499
801110,20190402,0.5115237023675336
801110,20190403,0.2395603665312544
801110,20190404,0.4975917080265958
801110,20190408,0.4888560075735465
801110,20190409,0.3007772021865898
801120,20190402,0.44760088818677424
801120,20190403,0.5162798966062943
801120,20190404,0.4261169744790488
801120,20190408,0.4692432373312162
801120,20190409,0.41505984195133055
801130,20190402,0.5869511354520711
801130,20190403,0.24241925586132748
801130,20190404,0.4097443020065625
801130,20190408,0.4989820828076965
801130,20190409,0.3213759268409175
801140,20190402,0.4553899955100948
801140,20190403,0.2710509118165975
801140,20190404,0.4650976834948203
801140,20190408,0.5242761038412503
801140,20190409,0.279018055940656
801150,20190402,0.7157345849957624
801150,20190403,0.32442372219953386
801150,20190404,0.42778085811993377
801150,20190408,0.4784618990009998
801150,20190409,0.3425570890372308
801160,20190402,0.6383186464481014
801160,20190403,0.43176403852879125
801160,20190404,0.44358164478570766
801160,20190408,0.4715633288641303
801160,20190409,0.3534953881384365
801170,20190402,0.5584127616597205
801170,20190403,0.26531072135996536
801170,20190404,0.32437816798688995
801170,20190408,0.5099839879357775
801170,20190409,0.31702676010152603
801180,20190402,0.31933638639316386
801180,20190403,0.37053240604680987
801180,20190404,0.5615929036235081
801180,20190408,0.4183574032745696
801180,20190409,0.3084291335880647
801200,20190402,0.5324440385080502
801200,20190403,0.2582740812566965
801200,20190404,0.42831272686412714
801200,20190408,0.44534502611204524
801200,20190409,0.31404169333308524
801210,20190402,0.543501306137073
801210,20190403,0.41703969976699995
801210,20190404,0.36131492207433735
801210,20190408,0.47127908520160294
801210,20190409,0.3718433085747081
801230,20190402,0.5837030045340662
801230,20190403,0.4639942299483694
801230,20190404,0.4433613666076516
801230,20190408,0.5173158064526167
801230,20190409,0.31534130486522105
801250,20190402,0.5198243911583978
801250,20190403,0.40731303215679404
801250,20190404,0.4966584159313845
801250,20190408,0.42093714191724085
801250,20190409,0.31316310149476817
801260,20190402,0.6980957931995335
801260,20190403,0.4017056234848181
801260,20190404,0.3752583077039908
801260,20190408,0.42454472949840516
801260,20190409,0.3103260548749295
801270,20190402,0.3488057813200638
801270,20190403,0.28526407789631786
801270,20190404,0.49682682985424054
801270,20190408,0.5119803557977299
801270,20190409,0.2695017024850982
801280,20190402,0.5074910224098182
801280,20190403,0.35454542253843024
801280,20190404,0.5090009633219709
801280,20190408,0.4475200081998344
801280,20190409,0.3074291440655302
801300,20190402,0.5261062148345876
801300,20190403,0.33068178905464757
801300,20190404,0.38407803927204065
801300,20190408,0.4529067428108358
801300,20190409,0.2948961883472127
801710,20190402,0.3519590828752549
801710,20190403,0.25742979928564613
801710,20190404,0.43911336231417997
801710,20190408,0.48225920050106624
801710,20190409,0.28543309148394147
801720,20190402,0.4004280639892583
801720,20190403,0.42781416232522584
801720,20190404,0.4043223309073604
801720,20190408,0.5076293446931652
801720,20190409,0.32322591117041577
801730,20190402,0.5635620187159509
801730,20190403,0.33135218695863605
801730,20190404,0.48387831337241727
801730,20190408,0.48024295057286903
801730,20190409,0.32827864468222634
801740,20190402,0.4327656915044414
801740,20190403,0.3543936932948947
801740,20190404,0.4990534347294281
801740,20190408,0.5926389414532724
801740,20190409,0.3516439532159592
801750,20190402,0.6758781288564448
801750,20190403,0.31662224219204405
801750,20190404,0.5783741997806413
801750,20190408,0.5725165259160684
801750,20190409,0.35994220175704383
801760,20190402,0.6749358858557745
801760,20190403,0.4887113156120046
801760,20190404,0.3635914247760341
801760,20190408,0.43330927777792655
801760,20190409,0.43040464046055665
801770,20190402,0.555120869501452
801770,20190403,0.34050666977600297
801770,20190404,0.33161554781333813
801770,20190408,0.49265260699469504
801770,20190409,0.30703025496743336
801780,20190402,0.4696282946997637
801780,20190403,0.3542012213835042
801780,20190404,0.43488884698498237
801780,20190408,0.4832297345686225
801780,20190409,0.3888448493853144
801790,20190402,0.5243752485702793
801790,20190403,0.383787553049605
801790,20190404,0.5981165008980878
801790,20190408,0.5220239222699348
801790,20190409,0.45948210022988
801880,20190402,0.4548947993626101
801880,20190403,0.4180806025712435
801880,20190404,0.3714761332521862
801880,20190408,0.4312927622076662
801880,20190409,0.3209725119841607
801890,20190402,0.6637118152348864
801890,20190403,0.34355296641155036
801890,20190404,0.41712439445719485
801890,20190408,0.5089127072922673
801890,20190409,0.4317153018790723
802600,20190402,0.5333574106092989
802600,20190403,0.36511485688488615
802600,20190404,0.5410711289293214
802600,20190408,0.4391137426841668
802600,20190409,0.30339171398736753
