ts_code,trade_date,p
801010,20190402,0.9764214221242309
801010,20190403,0.6258675873036949
801010,20190404,0.780737583995166
801010,20190408,0.9394913660955471
801010,20190409,0.7365285724405221
801020,20190402,0.7661432320255648
801020,20190403,0.11114279173585469
801020,20190404,0.667716717056201
801020,20190408,0.4393553126936805
801020,20190409,0.514686467064134
801030,20190402,0.9093668886671594
801030,20190403,0.17476649289952556
801030,20190404,0.8526312762529011
801030,20190408,0.7165769526643206
801030,20190409,0.45137965461980106
801040,20190402,0.9159350079427044
801040,20190403,0.11813331513555647
801040,20190404,0.6070690171212412
801040,20190408,0.5111352788196029
801040,20190409,0.7114263117133459
801050,20190402,0.8056285654482782
801050,20190403,0.18216682053652491
801050,20190404,0.9063159359992874
801050,20190408,0.5737703274072313
801050,20190409,0.6486313832295244
801080,20190402,0.895900659897995
801080,20190403,0.5702429043186804
801080,20190404,0.7548369863204945
801080,20190408,0.7332322968108547
801080,20190409,0.3955933380722435
801110,20190402,0.28658846395073423
801110,20190403,0.02897810749838079
801110,20190404,0.8754904608700731
801110,20190408,0.5754015904971851
801110,20190409,0.427343106203545
801120,20190402,0.2573073926431799
801120,20190403,0.17098509747947585
801120,20190404,0.7185742901287309
801120,20190408,0.24864421649638194
801120,20190409,0.7574320324497558
801130,20190402,0.8779406876798104
801130,20190403,0.22817708593765432
801130,20190404,0.9329353516441639
801130,20190408,0.8290410110827843
801130,20190409,0.41959718016843184
801140,20190402,0.6383429492742696
801140,20190403,0.014756425734775555
801140,20190404,0.928597059333381
801140,20190408,0.67664229718952
801140,20190409,0.30193316804177717
801150,20190402,0.5907565193382781
801150,20190403,0.024854541709830067
801150,20190404,0.8715912947304799
801150,20190408,0.41182278325718114
801150,20190409,0.40417821508848606
801160,20190402,0.9565520805031165
801160,20190403,0.4877769907724597
801160,20190404,0.9382348422025977
801160,20190408,0.7759716106834673
801160,20190409,0.23069850825927482
801170,20190402,0.8464133974610355
801170,20190403,0.26905216061814186
801170,20190404,0.7594906405918836
801170,20190408,0.4418906618896328
801170,20190409,0.4779961859859737
801180,20190402,0.7616437882311199
801180,20190403,0.1572527010333198
801180,20190404,0.7834913667050191
801180,20190408,0.5470081331820287
801180,20190409,0.4286636095713062
801200,20190402,0.811895703402647
801200,20190403,0.6121700114918254
801200,20190404,0.8633839248167178
801200,20190408,0.6065773197907466
801200,20190409,0.27822271449881714
801210,20190402,0.6589098614973018
801210,20190403,0.05152722766236499
801210,20190404,0.8349989044509318
801210,20190408,0.5686115082163836
801210,20190409,0.7668137743757573
801230,20190402,0.9633991526942853
801230,20190403,0.3732920271256942
801230,20190404,0.9779925418984167
801230,20190408,0.7366646232337576
801230,20190409,0.6835302115493358
801250,20190402,0.8106924247438176
801250,20190403,0.35343777005115173
801250,20190404,0.8477667489551314
801250,20190408,0.7264705702607923
801250,20190409,0.3706273202403563
801260,20190402,0.8664153482020831
801260,20190403,0.10426459188636099
801260,20190404,0.9083304844547246
801260,20190408,0.672994495247544
801260,20190409,0.8893622766225917
801270,20190402,0.9175048720725792
801270,20190403,0.23710959614060645
801270,20190404,0.9075664956747505
801270,20190408,0.6873912114609892
801270,20190409,0.4546659027280485
801280,20190402,0.9049014525778798
801280,20190403,0.16353538025817543
801280,20190404,0.8945186221716577
801280,20190408,0.49698322355129426
801280,20190409,0.5356335544943281
801300,20190402,0.8707702010718972
801300,20190403,0.08354567852050064
801300,20190404,0.7743186360856461
801300,20190408,0.7282855096834233
801300,20190409,0.948352685561946
801710,20190402,0.6944716008095329
801710,20190403,0.02558496888013318
801710,20190404,0.8029183438643477
801710,20190408,0.649791620032114
801710,20190409,0.5094407512381577
801720,20190402,0.8515160300583664
801720,20190403,0.3680872846598503
801720,20190404,0.6028456466664973
801720,20190408,0.5468242597774532
801720,20190409,0.6555633237699825
801730,20190402,0.5376628372441734
801730,20190403,0.17160085486145835
801730,20190404,0.8659887089468599
801730,20190408,0.7044611048101641
801730,20190409,0.2765641531978857
801740,20190402,0.8273762696760535
801740,20190403,0.7076418556210681
801740,20190404,0.7356198049506771
801740,20190408,0.7107451702622416
801740,20190409,0.7502202657944841
801750,20190402,0.8874292573205214
801750,20190403,0.4635368667227368
801750,20190404,0.8907694748699952
801750,20190408,0.8977821169814734
801750,20190409,0.587067961675918
801760,20190402,0.9744162758212287
801760,20190403,0.521721424174513
801760,20190404,0.9240965171026965
801760,20190408,0.7236776891754368
801760,20190409,0.6771216704040108
801770,20190402,0.8507362080837053
801770,20190403,0.38654142062277286
801770,20190404,0.7578149475807499
801770,20190408,0.8555457672661394
801770,20190409,0.414267262665307
801780,20190402,0.3873061817927713
801780,20190403,0.02362852257954955
801780,20190404,0.39648321125398833
801780,20190408,0.6790788970056406
801780,20190409,0.8231980413067893
801790,20190402,0.8074916842807749
801790,20190403,0.1672515196981139
801790,20190404,0.9029231101445875
801790,20190408,0.6878956701008231
801790,20190409,0.8714112940908023
801880,20190402,0.9386913002840098
801880,20190403,0.282484743292135
801880,20190404,0.9030010792105742
801880,20190408,0.5893193631294581
801880,20190409,0.23677546305307792
801890,20190402,0.9696817777373432
801890,20190403,0.5481141075974042
801890,20190404,0.8482014557086277
801890,20190408,0.7610154476096904
801890,20190409,0.7143653252646848
802600,20190402,0.8131306063868571
802600,20190403,0.28900121836931303
802600,20190404,0.8606500350416166
802600,20190408,0.6896571219968328
802600,20190409,0.3804567458977277
