ts_code,trade_date,p
801010,20190402,0.6477838585553126
801010,20190403,0.5776262351863013
801010,20190404,0.8543991706494127
801010,20190408,0.8204964989776526
801010,20190409,0.8651904966819357
801020,20190402,0.5151597404006663
801020,20190403,0.4064645153849777
801020,20190404,0.41069452069314627
801020,20190408,0.49304826313857947
801020,20190409,0.35937675517786083
801030,20190402,0.5296010904940329
801030,20190403,0.2990819826562968
801030,20190404,0.6982152572288838
801030,20190408,0.7497756775962218
801030,20190409,0.49549415977094124
801040,20190402,0.5431428782000379
801040,20190403,0.28580204228266626
801040,20190404,0.4664313364007315
801040,20190408,0.6794468988853613
801040,20190409,0.2512605727370863
801050,20190402,0.6752165003976464
801050,20190403,0.7146334573326962
801050,20190404,0.9149180052430763
801050,20190408,0.77592209360672
801050,20190409,0.5960590249086788
801080,20190402,0.7694714437172788
801080,20190403,0.641212486923046
801080,20190404,0.8468336622642466
801080,20190408,0.6808845291402886
801080,20190409,0.6783428369816005
801110,20190402,0.4240327900636192
801110,20190403,0.21815474555702372
801110,20190404,0.6190121605048866
801110,20190408,0.6631392565797902
801110,20190409,0.39436119490163674
801120,20190402,0.24177318534098607
801120,20190403,0.5485072635857204
801120,20190404,0.43704126014803063
801120,20190408,0.4733563148330999
801120,20190409,0.8787755350103362
801130,20190402,0.6711073793988096
801130,20190403,0.20270578003069048
801130,20190404,0.5996989652774781
801130,20190408,0.865997380725176
801130,20190409,0.3244298948911132
801140,20190402,0.6224985868562943
801140,20190403,0.16780458794855418
801140,20190404,0.8477478232983042
801140,20190408,0.8626286311535944
801140,20190409,0.48698877425163795
801150,20190402,0.6873093742854871
801150,20190403,0.17765043348984483
801150,20190404,0.5625129539883104
801150,20190408,0.5007792408958168
801150,20190409,0.558908973598438
801160,20190402,0.628990113877198
801160,20190403,0.7716013884287675
801160,20190404,0.7067943189949567
801160,20190408,0.7577785858176342
801160,20190409,0.657334358999383
801170,20190402,0.7016368189586804
801170,20190403,0.23870092503864826
801170,20190404,0.41779394454425195
801170,20190408,0.8236390854775923
801170,20190409,0.5080346795702274
801180,20190402,0.49087772749924197
801180,20190403,0.38534194576383407
801180,20190404,0.6713911520432913
801180,20190408,0.6274403251811889
801180,20190409,0.636081125801572
801200,20190402,0.606324227069216
801200,20190403,0.2691564307073329
801200,20190404,0.45507856698275295
801200,20190408,0.6707753719466356
801200,20190409,0.47032890072106737
801210,20190402,0.7538664419561447
801210,20190403,0.30339347922053095
801210,20190404,0.4019194411373199
801210,20190408,0.5761216185582865
801210,20190409,0.4843132523906027
801230,20190402,0.650799091377122
801230,20190403,0.3248497845775494
801230,20190404,0.7267908509849991
801230,20190408,0.7236881865440933
801230,20190409,0.4064325353557792
801250,20190402,0.7671150441231402
801250,20190403,0.6435106945236239
801250,20190404,0.8741195637487207
801250,20190408,0.7324278016440798
801250,20190409,0.7541319679242002
801260,20190402,0.890221609041024
801260,20190403,0.358326284776689
801260,20190404,0.5962722910908969
801260,20190408,0.6444407098398808
801260,20190409,0.7161732374747294
801270,20190402,0.5532984124211356
801270,20190403,0.4261696388633645
801270,20190404,0.7683255462520887
801270,20190408,0.7194692467678825
801270,20190409,0.4592970235308093
801280,20190402,0.7456443221776475
801280,20190403,0.4727058269411694
801280,20190404,0.8512812048889089
801280,20190408,0.6150937914157426
801280,20190409,0.8508976176094694
801300,20190402,0.8882636322617146
801300,20190403,0.3236583171252014
801300,20190404,0.5010887251227325
801300,20190408,0.658088488421686
801300,20190409,0.8045081670613292
801710,20190402,0.6159799087155843
801710,20190403,0.18403206618582912
801710,20190404,0.8306757537645506
801710,20190408,0.4764802737524107
801710,20190409,0.34975013607569394
801720,20190402,0.55112997543569
801720,20190403,0.7620468705738394
801720,20190404,0.5560068343991669
801720,20190408,0.6729598272698352
801720,20190409,0.5261545240459573
801730,20190402,0.6654478354148884
801730,20190403,0.5570823066513227
801730,20190404,0.8889849405619724
801730,20190408,0.6356816440006161
801730,20190409,0.5448999423030801
801740,20190402,0.33255165074326853
801740,20190403,0.7201069953934726
801740,20190404,0.7372956257703092
801740,20190408,0.6321420734974457
801740,20190409,0.7552125926347623
801750,20190402,0.795735201578546
801750,20190403,0.6133356925268174
801750,20190404,0.9207600177452229
801750,20190408,0.7399762821760374
801750,20190409,0.8103651891585466
801760,20190402,0.7659461950753155
801760,20190403,0.5773080788787526
801760,20190404,0.6878304653611562
801760,20190408,0.6642534073240915
801760,20190409,0.7093204903460787
801770,20190402,0.7802652267919655
801770,20190403,0.4309576776274794
801770,20190404,0.8045354198901924
801770,20190408,0.6419429122395414
801770,20190409,0.8304439558812966
801780,20190402,0.5562226815057723
801780,20190403,0.3720918370764192
801780,20190404,0.5420847748845916
801780,20190408,0.7148167961118107
801780,20190409,0.7011313875909344
801790,20190402,0.7206474106417312
801790,20190403,0.32900573514023745
801790,20190404,0.8617305399660348
801790,20190408,0.8348104158766947
801790,20190409,0.931042571190523
801880,20190402,0.5253705935383542
801880,20190403,0.656781045110177
801880,20190404,0.5936297026226252
801880,20190408,0.6329591128297809
801880,20190409,0.43247336033107525
801890,20190402,0.8498454988948179
801890,20190403,0.6620279067677534
801890,20190404,0.8218501939244721
801890,20190408,0.6705039934657429
801890,20190409,0.7551488353568006
802600,20190402,0.7682968802631084
802600,20190403,0.5130411813363167
802600,20190404,0.8477233646400547
802600,20190408,0.6268223689916779
802600,20190409,0.7055977135416229
