ts_code,trade_date,p
801010,20190522,0.7412118384867284
801010,20190523,0.7054713104879692
801010,20190524,0.7139223261047389
801010,20190527,0.9269668313121697
801010,20190528,0.8138550374951447
801020,20190522,0.2940547809226065
801020,20190523,0.425467941929259
801020,20190524,0.7551490844140938
801020,20190527,0.582798013674443
801020,20190528,0.3177710197827225
801030,20190522,0.2904373160142492
801030,20190523,0.3406861435665958
801030,20190524,0.8679402354146231
801030,20190527,0.8141081667818784
801030,20190528,0.404537346537681
801040,20190522,0.2795177805598234
801040,20190523,0.31139262287782793
801040,20190524,0.6759879926415165
801040,20190527,0.7709299907160269
801040,20190528,0.32361326373856486
801050,20190522,0.6314171315798534
801050,20190523,0.2473671054049061
801050,20190524,0.7152143211927179
801050,20190527,0.8879090705816545
801050,20190528,0.24076363617485938
801080,20190522,0.5444206502951696
801080,20190523,0.44564971065883763
801080,20190524,0.8084777809557686
801080,20190527,0.8356850869954554
801080,20190528,0.1706628275530341
801110,20190522,0.3098166488593558
801110,20190523,0.2904376361005302
801110,20190524,0.5861231466103136
801110,20190527,0.4472068238693705
801110,20190528,0.5504886739654238
801120,20190522,0.05744053941864933
801120,20190523,0.22717957677666362
801120,20190524,0.6647598970333346
801120,20190527,0.48121572211747116
801120,20190528,0.5933735237053462
801130,20190522,0.2976064125025808
801130,20190523,0.18485713022590713
801130,20190524,0.8180836524565874
801130,20190527,0.8964166810329994
801130,20190528,0.2627798561155438
801140,20190522,0.26941633314210695
801140,20190523,0.20399181291102883
801140,20190524,0.868885547184029
801140,20190527,0.858532485458902
801140,20190528,0.28558783527784287
801150,20190522,0.14222887919719876
801150,20190523,0.367540136585741
801150,20190524,0.7462667198862842
801150,20190527,0.6041594429160736
801150,20190528,0.38469913917669774
801160,20190522,0.5651240270960802
801160,20190523,0.32562365519905717
801160,20190524,0.7109438969567607
801160,20190527,0.8484566741521513
801160,20190528,0.2684080032352972
801170,20190522,0.12503337396548925
801170,20190523,0.38280991937893494
801170,20190524,0.8006605660047473
801170,20190527,0.6178488728019949
801170,20190528,0.29331663228322713
801180,20190522,0.31878488501766605
801180,20190523,0.29109875513175165
801180,20190524,0.749776732815212
801180,20190527,0.49310570000650944
801180,20190528,0.36068026876805914
801200,20190522,0.28467688647505557
801200,20190523,0.17430690661950923
801200,20190524,0.8287637490009713
801200,20190527,0.6719944897376415
801200,20190528,0.20861005301033023
801210,20190522,0.5621285576301405
801210,20190523,0.23996217661711797
801210,20190524,0.3988056948582619
801210,20190527,0.6910421676922678
801210,20190528,0.1457191469465578
801230,20190522,0.42347674405042113
801230,20190523,0.49353849230018704
801230,20190524,0.8420261478479288
801230,20190527,0.738049243637664
801230,20190528,0.2706754947680955
801250,20190522,0.4311088241439817
801250,20190523,0.38567364939659415
801250,20190524,0.8144704715029176
801250,20190527,0.8172627052832722
801250,20190528,0.3092570534804007
801260,20190522,0.1795215558220489
801260,20190523,0.3164640197280143
801260,20190524,0.6636258969111976
801260,20190527,0.6857087308049664
801260,20190528,0.6564262072102837
801270,20190522,0.3426202900685466
801270,20190523,0.26464504828215457
801270,20190524,0.8592031339615058
801270,20190527,0.839916897414674
801270,20190528,0.43220725320995823
801280,20190522,0.17957846025396135
801280,20190523,0.27867477428899823
801280,20190524,0.7033200034851997
801280,20190527,0.7965324674975729
801280,20190528,0.4345187634475748
801300,20190522,0.12703536565101808
801300,20190523,0.35202323453029055
801300,20190524,0.5523410104949835
801300,20190527,0.7744770974123634
801300,20190528,0.4914509799092933
801710,20190522,0.5082375290654261
801710,20190523,0.1384314840336584
801710,20190524,0.5269127638401544
801710,20190527,0.26462587510601854
801710,20190528,0.6419398654858222
801720,20190522,0.3504551939376667
801720,20190523,0.23140519777169813
801720,20190524,0.8342526904597097
801720,20190527,0.7215626618426837
801720,20190528,0.3035266113844136
801730,20190522,0.5978149531470105
801730,20190523,0.39254706239744236
801730,20190524,0.7752224948984491
801730,20190527,0.8312534422122496
801730,20190528,0.254628831762642
801740,20190522,0.5105339903602857
801740,20190523,0.233281026962175
801740,20190524,0.5770014136060744
801740,20190527,0.3972769010758133
801740,20190528,0.18621508894640518
801750,20190522,0.5557779102054752
801750,20190523,0.25464074715111495
801750,20190524,0.7921264279490047
801750,20190527,0.6461504605460714
801750,20190528,0.19287219724484034
801760,20190522,0.8147638709525215
801760,20190523,0.651935667983826
801760,20190524,0.8134773858055837
801760,20190527,0.8124305892788299
801760,20190528,0.4335905354228215
801770,20190522,0.6474514442093204
801770,20190523,0.7626771256313036
801770,20190524,0.9061731441017657
801770,20190527,0.6322552006534259
801770,20190528,0.34858965274524306
801780,20190522,0.0587043583259084
801780,20190523,0.5684233469534128
801780,20190524,0.5181288464616891
801780,20190527,0.5327251371900915
801780,20190528,0.518228422242219
801790,20190522,0.09550992717278882
801790,20190523,0.25470820429970437
801790,20190524,0.6073742471343195
801790,20190527,0.666923150765639
801790,20190528,0.45543259421131144
801880,20190522,0.3137295151426734
801880,20190523,0.35693018964378315
801880,20190524,0.6830436817392931
801880,20190527,0.6393747904454482
801880,20190528,0.34386871167445515
801890,20190522,0.39177206888192695
801890,20190523,0.3991247727136717
801890,20190524,0.7008063378411686
801890,20190527,0.9308645369317912
801890,20190528,0.46833406576793524
802600,20190522,0.3528347910725474
802600,20190523,0.20434837145681223
802600,20190524,0.8397370726354408
802600,20190527,0.7757058441942293
802600,20190528,0.2754563533934791
