ts_code,trade_date,p
801010,20190402,0.8594536034137702
801010,20190403,0.7000761977746375
801010,20190404,0.7859307329283287
801010,20190408,0.693793959189317
801010,20190409,0.6977935751755788
801020,20190402,0.7458358671118294
801020,20190403,0.5290108140652737
801020,20190404,0.6303921324945152
801020,20190408,0.2351145679069587
801020,20190409,0.5192692606580375
801030,20190402,0.7957068562117822
801030,20190403,0.4307206760634599
801030,20190404,0.8359880984825072
801030,20190408,0.4066271737431232
801030,20190409,0.42039773230323174
801040,20190402,0.8451579413989766
801040,20190403,0.4378154962767504
801040,20190404,0.6190798144756225
801040,20190408,0.21712365974498887
801040,20190409,0.5157785025143635
801050,20190402,0.6679965263194992
801050,20190403,0.5641687717148536
801050,20190404,0.732886501326281
801050,20190408,0.3136737700897053
801050,20190409,0.5256820221689991
801080,20190402,0.757783891375007
801080,20190403,0.6441700982397514
801080,20190404,0.7454218968085401
801080,20190408,0.6641548817750631
801080,20190409,0.45145089640535563
801110,20190402,0.4063305899481041
801110,20190403,0.3742613116135999
801110,20190404,0.5708869424462
801110,20190408,0.5189817519577525
801110,20190409,0.4809089117847375
801120,20190402,0.383703067786809
801120,20190403,0.611166464908061
801120,20190404,0.5694910790131507
801120,20190408,0.1448404815595456
801120,20190409,0.6892236960162947
801130,20190402,0.9015953865708513
801130,20190403,0.5352501228877985
801130,20190404,0.8186981558233761
801130,20190408,0.5669434203611777
801130,20190409,0.467098682016674
801140,20190402,0.7945381572569501
801140,20190403,0.259736558883648
801140,20190404,0.8511360271098061
801140,20190408,0.43388242460573123
801140,20190409,0.40797834472631395
801150,20190402,0.5949020492337639
801150,20190403,0.1850301772577164
801150,20190404,0.7449052871315298
801150,20190408,0.23183818717121993
801150,20190409,0.5189623290418871
801160,20190402,0.8850468230745234
801160,20190403,0.7335185274052973
801160,20190404,0.8408989698641524
801160,20190408,0.37831924337972367
801160,20190409,0.46378625489230246
801170,20190402,0.8197247424450642
801170,20190403,0.5080946383011721
801170,20190404,0.7315871836120468
801170,20190408,0.46221546281976733
801170,20190409,0.46273258424187536
801180,20190402,0.711512876690085
801180,20190403,0.45511125853757656
801180,20190404,0.6781983048312501
801180,20190408,0.41140946696015457
801180,20190409,0.5511739629959884
801200,20190402,0.7229508685868116
801200,20190403,0.6848930012376497
801200,20190404,0.797951592952915
801200,20190408,0.3546742289712495
801200,20190409,0.3449528180063608
801210,20190402,0.6408319373125125
801210,20190403,0.273253461661544
801210,20190404,0.678787111639848
801210,20190408,0.3813224344424495
801210,20190409,0.7104123179003746
801230,20190402,0.9272074267110785
801230,20190403,0.7086831485624885
801230,20190404,0.7792646940012347
801230,20190408,0.6330809490698897
801230,20190409,0.5860274589338802
801250,20190402,0.6784736319840773
801250,20190403,0.6388969956201278
801250,20190404,0.7957466525434941
801250,20190408,0.5303468589689919
801250,20190409,0.48544021589548336
801260,20190402,0.6672443796036498
801260,20190403,0.32006668383096354
801260,20190404,0.7862043053271252
801260,20190408,0.4048985720348618
801260,20190409,0.6520624773931869
801270,20190402,0.8034322392981054
801270,20190403,0.48201004033398276
801270,20190404,0.8472897074203392
801270,20190408,0.41397776358522514
801270,20190409,0.5144418003588866
801280,20190402,0.8262737407458932
801280,20190403,0.4527005934544321
801280,20190404,0.6968151511413457
801280,20190408,0.39884775287852253
801280,20190409,0.5303083632896283
801300,20190402,0.7944333207348965
801300,20190403,0.2965747283618744
801300,20190404,0.7119016878175317
801300,20190408,0.41695401382387026
801300,20190409,0.7641830222046144
801710,20190402,0.7160050849434259
801710,20190403,0.2718404088966702
801710,20190404,0.8316504283614414
801710,20190408,0.3867133936436056
801710,20190409,0.3403621530976248
801720,20190402,0.8140703334074753
801720,20190403,0.5296501277870271
801720,20190404,0.622988365257352
801720,20190408,0.2472622780510397
801720,20190409,0.5526023298536853
801730,20190402,0.616100588975969
801730,20190403,0.5627093435951227
801730,20190404,0.7201183166032505
801730,20190408,0.4859611924228747
801730,20190409,0.34780737913444926
801740,20190402,0.8529719400635013
801740,20190403,0.6860223986416705
801740,20190404,0.7324908278585813
801740,20190408,0.3051788925318754
801740,20190409,0.5876238985827558
801750,20190402,0.856830987729599
801750,20190403,0.633164459062584
801750,20190404,0.6602795909903876
801750,20190408,0.6456067614802502
801750,20190409,0.5918723919008457
801760,20190402,0.8909307552314573
801760,20190403,0.6071908564344977
801760,20190404,0.7398194251829342
801760,20190408,0.3845236992826015
801760,20190409,0.5105817617663155
801770,20190402,0.7283500574083634
801770,20190403,0.48761193724225
801770,20190404,0.6541139356247927
801770,20190408,0.4579685382835007
801770,20190409,0.3980810613436411
801780,20190402,0.46574838999029644
801780,20190403,0.19365132204089086
801780,20190404,0.4656826100478327
801780,20190408,0.2630118262440846
801780,20190409,0.7145304512753408
801790,20190402,0.7783118418951338
801790,20190403,0.3477496856384707
801790,20190404,0.726446817873618
801790,20190408,0.508905882542095
801790,20190409,0.7245090994090779
801880,20190402,0.6461205282361167
801880,20190403,0.6172984617639589
801880,20190404,0.8087467203422382
801880,20190408,0.35475938429603476
801880,20190409,0.40840796393264506
801890,20190402,0.9041285781327908
801890,20190403,0.6580804667155662
801890,20190404,0.8312408513408502
801890,20190408,0.42629724988148077
801890,20190409,0.5614391767538192
802600,20190402,0.7664870625298368
802600,20190403,0.6447746658325019
802600,20190404,0.816843757864089
802600,20190408,0.5125173765707329
802600,20190409,0.474172252505831
